product_id,external_product_id,platform_id,country_id,shop_id,category_id,product_title,product_title_translated,brand,description,main_image_url,url,is_ad,first_seen_date,last_updated
779,LZD_88113,2,7,87,12,Xbox Toys & Games Deluxe Edition,Xbox Toys & Games Deluxe Edition (柬埔寨销售),Xbox,Xbox品牌热门产品，东南亚市场专供,/images/products/toys_&_games/xbox_20.jpg,https://lazada.co.id/product/PROD86714626,True,2025-11-12,2026-01-02
780,TT_ID_25913,26,1,16,14,Shell Automotive Deluxe Edition,Shell Automotive Deluxe Edition (传统销售),Shell,节日特供的Shell产品，适合热带地区使用,/images/products/automotive/shell_3.jpg,https://tiktok.com/id/product/PROD17523919,False,2025-04-24,2025-05-10
781,SHOPEE_34231,1,8,97,9,Adidas Sports & Outdoors Deluxe Edition,Adidas Sports & Outdoors Deluxe Edition (传统销售),Adidas,节日特供的Adidas产品，专为东南亚气候设计,/images/products/sports_&_outdoors/adidas_4.jpg,https://shopee.co.id/product/PROD74486489,True,2025-06-05,2025-06-07
782,PLAT29_43679,29,5,99,9,Decathlon Sports & Outdoors Basic Edition,Decathlon Sports & Outdoors Basic Edition (新加坡销售),Decathlon,节日特供的Decathlon产品，本地化适配,/images/products/sports_&_outdoors/decathlon_8.jpg,https://example.com/product/PROD65577223,False,2025-10-13,2025-11-14
783,TT_ID_82464,26,1,47,1,LG Model 11 6GB RAM 512GB,LG Model 11 6GB RAM 512GB (传统销售),LG,在Indonesia广受欢迎的LG产品，正品保障,/images/products/electronics/lg_14.jpg,https://tiktok.com/id/product/PROD93623281,False,2025-05-30,2025-06-04
784,PLAT21_22079,21,2,95,8,Pepsi Food & Beverages Deluxe Edition,泰国Pepsi Food & Beverages Deluxe Edition,Pepsi,全新上市的Pepsi产品，专为东南亚气候设计,/images/products/food_&_beverages/pepsi_6.jpg,https://example.com/product/PROD64245459,False,2025-10-22,2025-12-03
785,PLAT14_86630,14,6,22,14,Shell Automotive Premium Edition,Shell Automotive Premium Edition (菲律宾销售),Shell,节日特供的Shell产品，专为东南亚气候设计,/images/products/automotive/shell_11.jpg,https://example.com/product/PROD63869152,False,2025-04-26,2025-06-13
786,PLAT21_99635,21,2,18,6,Nivea Sunscreen & Skincare Standard Edition,Nivea Sunscreen & Skincare Standard Edition 传统版,Nivea,在Thailand广受欢迎的Nivea产品，质量保证,/images/products/sunscreen_&_skincare/nivea_6.jpg,https://example.com/product/PROD55252843,False,2025-09-25,2025-10-10
787,LZD_73809,2,9,44,13,Guardian Health & Wellness Basic Edition,Guardian Health & Wellness Basic Edition (传统销售),Guardian,节日特供的Guardian产品，本地化适配,/images/products/health_&_wellness/guardian_9.jpg,https://lazada.co.id/product/PROD94152122,False,2025-04-06,2025-04-07
788,LZD_79613,2,9,13,8,Nescafe Food & Beverages Deluxe Edition,缅甸Nescafe Food & Beverages Deluxe Edition,Nescafe,Nescafe品牌经典产品，符合当地标准,/images/products/food_&_beverages/nescafe_2.jpg,https://lazada.co.id/product/PROD73621694,False,2025-01-15,2025-02-22
789,SH_SG_49720,15,5,33,1,Sharp Smart Washing Machine,Sharp Smart Washing Machine (新加坡销售),Sharp,节日特供的Sharp产品，本地化适配,/images/products/electronics/sharp_1.jpg,https://shopee.sg/product/PROD75854351,False,2025-09-07,2025-09-22
790,LZD_98959,2,7,35,15,Royal Canin Pet Supplies Deluxe Edition,Royal Canin Pet Supplies Deluxe Edition (传统销售),Royal Canin,Royal Canin品牌热门产品，东南亚市场专供,/images/products/pet_supplies/royal_canin_3.jpg,https://lazada.co.id/product/PROD70579266,True,2025-10-07,2025-11-24
791,SHOPEE_36336,1,8,24,15,Pedigree Pet Supplies Premium Edition,Pedigree Pet Supplies Premium Edition (传统销售),Pedigree,在Laos备受好评的Pedigree产品，质量保证,/images/products/pet_supplies/pedigree_6.jpg,https://shopee.co.id/product/PROD93850382,True,2025-03-25,2025-04-17
792,SH_PH_46865,13,6,42,9,Columbia Sports & Outdoors Premium Edition,Columbia Sports & Outdoors Premium Edition (菲式销售),Columbia,Columbia品牌热门产品，东南亚市场专供,/images/products/sports_&_outdoors/columbia_17.jpg,https://shopee.ph/product/PROD34116764,True,2025-09-09,2025-09-21
793,SH_TH_70624,6,2,5,4,The Face Shop Essential Sunscreen,The Face Shop Essential Sunscreen 传统版,The Face Shop,The Face Shop品牌畅销产品，东南亚市场专供,/images/products/beauty_&_cosmetics/the_face_shop_5.jpg,https://shopee.co.th/product/PROD85655979,False,2025-11-11,2025-11-20
794,SH_SG_79344,15,5,88,4,Loreal Sunscreen Long Lasting,Loreal Sunscreen Long Lasting 优质版,Loreal,Loreal品牌畅销产品，东南亚市场专供,/images/products/beauty_&_cosmetics/loreal_11.jpg,https://shopee.sg/product/PROD76936621,True,2025-09-11,2025-10-16
795,SHOPEE_45570,1,8,29,14,Bridgestone Automotive Premium Edition,Bridgestone Automotive Premium Edition (老挝销售),Bridgestone,节日特供的Bridgestone产品，适合热带地区使用,/images/products/automotive/bridgestone_9.jpg,https://shopee.co.id/product/PROD80160281,False,2025-10-02,2025-10-19
796,PLAT10_92475,10,3,5,15,Trixie Pet Supplies Premium Edition,Trixie Pet Supplies Premium Edition (越南销售),Trixie,在Vietnam销量领先的Trixie产品，官方授权,/images/products/pet_supplies/trixie_2.jpg,https://example.com/product/PROD39367449,True,2025-04-21,2025-04-24
797,PLAT29_76413,29,5,45,3,Samsung Mobile Phones Standard Edition,Samsung Mobile Phones Standard Edition (狮城销售),Samsung,节日特供的Samsung产品，本地化适配,/images/products/mobile_phones/samsung_19.jpg,https://example.com/product/PROD34714567,True,2025-10-04,2025-11-24
798,TT_TH_82028,27,2,78,12,Xbox Toys & Games Basic Edition,Xbox Toys & Games Basic Edition (传统销售),Xbox,Xbox品牌优质产品，适合本地使用,/images/products/toys_&_games/xbox_5.jpg,https://tiktok.com/th/product/PROD82497449,True,2025-05-18,2025-06-30
799,SHOPEE_13392,1,10,83,1,Samsung Air Conditioner with Energy Saving,Samsung Air Conditioner with Energy Saving (传统销售),Samsung,限时优惠的Samsung产品，专为东南亚气候设计,/images/products/electronics/samsung_19.jpg,https://shopee.co.id/product/PROD57515346,False,2025-12-19,2026-01-02
800,LZD_18266,2,9,26,10,Batik Keris Autumn Collection Shoes,缅甸传统服饰 - Batik Keris Autumn Collection Shoes,Batik Keris,限时优惠的Batik Keris产品，本地化适配,/images/products/traditional_clothing/batik_keris_10.jpg,https://lazada.co.id/product/PROD72739924,False,2025-07-05,2025-07-12
801,SHOPEE_74577,1,1,82,7,Charlotte Tilbury Makeup Basic Edition,Charlotte Tilbury Makeup Basic Edition 传统版,Charlotte Tilbury,在Indonesia广受欢迎的Charlotte Tilbury产品，质量保证,/images/products/makeup/charlotte_tilbury_13.jpg,https://shopee.co.id/product/PROD86040430,True,2025-12-24,2026-02-08
802,LZD_94034,2,7,87,1,Toshiba Refrigerator with Bluetooth,Toshiba Refrigerator with Bluetooth (柬埔寨销售),Toshiba,Toshiba品牌热门产品，适合本地使用,/images/products/electronics/toshiba_14.jpg,https://lazada.co.id/product/PROD48394898,False,2025-04-01,2025-04-21
803,SHOPEE_97505,1,10,11,2,Uniqlo Spring Collection T-Shirt,Uniqlo Spring Collection T-Shirt (文莱销售),Uniqlo,Uniqlo品牌优质产品，适合本地使用,/images/products/fashion/uniqlo_18.jpg,https://shopee.co.id/product/PROD90800270,True,2025-11-24,2026-01-22
804,PLAT14_79989,14,6,38,4,Sulwhasoo Foundation SPF 50+,Sulwhasoo Foundation SPF 50+ 传统版,Sulwhasoo,Sulwhasoo品牌优质产品，符合当地标准,/images/products/beauty_&_cosmetics/sulwhasoo_19.jpg,https://example.com/product/PROD40127445,True,2025-04-19,2025-05-03
805,SHOPEE_87012,1,1,48,5,Lock&Lock Home & Living Standard Edition,Lock&Lock Home & Living Standard Edition (印尼销售),Lock&Lock,节日特供的Lock&Lock产品，专为东南亚气候设计,/images/products/home_&_living/lock&lock_11.jpg,https://shopee.co.id/product/PROD50682826,False,2025-08-25,2025-10-15
806,TT_VN_90566,28,3,36,1,Panasonic TV with AI Control,Panasonic TV with AI Control (本地销售),Panasonic,全新上市的Panasonic产品，专为东南亚气候设计,/images/products/electronics/panasonic_12.jpg,https://tiktok.com/vn/product/PROD92095884,True,2025-03-26,2025-05-17
807,PLAT29_78164,29,5,15,9,Puma Sports & Outdoors Deluxe Edition,Puma Sports & Outdoors Deluxe Edition (狮城销售),Puma,在Singapore销量领先的Puma产品，正品保障,/images/products/sports_&_outdoors/puma_13.jpg,https://example.com/product/PROD37684585,False,2025-04-27,2025-05-15
808,BLI_89489,7,1,76,12,Hasbro Toys & Games Premium Edition,Hasbro Toys & Games Premium Edition (印尼销售),Hasbro,限时优惠的Hasbro产品，适合热带地区使用,/images/products/toys_&_games/hasbro_4.jpg,https://blibli.com/product/PROD22740157,True,2025-07-25,2025-08-30
809,PLAT14_75597,14,6,53,9,Adidas Sports & Outdoors Basic Edition,Adidas Sports & Outdoors Basic Edition (传统销售),Adidas,在Philippines销量领先的Adidas产品，正品保障,/images/products/sports_&_outdoors/adidas_1.jpg,https://example.com/product/PROD36677376,True,2025-08-04,2025-09-01
810,PLAT24_71527,24,4,81,13,Guardian Health & Wellness Deluxe Edition,Guardian Health & Wellness Deluxe Edition (传统销售),Guardian,在Malaysia销量领先的Guardian产品，正品保障,/images/products/health_&_wellness/guardian_13.jpg,https://example.com/product/PROD59073196,False,2025-01-11,2025-03-07
811,SHOPEE_61053,1,9,33,4,Sulwhasoo Sunscreen Long Lasting,Sulwhasoo Sunscreen Long Lasting 缅甸版,Sulwhasoo,限时优惠的Sulwhasoo产品，本地化适配,/images/products/beauty_&_cosmetics/sulwhasoo_19.jpg,https://shopee.co.id/product/PROD36494952,True,2025-01-05,2025-02-15
812,TT_ID_21647,26,1,93,7,Huda Beauty Makeup Premium Edition,Huda Beauty Makeup Premium Edition 传统版,Huda Beauty,Huda Beauty品牌优质产品，符合当地标准,/images/products/makeup/huda_beauty_6.jpg,https://tiktok.com/id/product/PROD20832188,True,2025-11-24,2026-01-06
813,SHOPEE_15593,1,8,46,8,Indomie Food & Beverages Premium Edition,传统Indomie Food & Beverages Premium Edition,Indomie,在Laos广受欢迎的Indomie产品，官方授权,/images/products/food_&_beverages/indomie_9.jpg,https://shopee.co.id/product/PROD13077159,False,2025-02-13,2025-03-29
814,PLAT9_87116,9,3,7,1,Philips Model 60 4GB RAM 128GB,Philips Model 60 4GB RAM 128GB (越南销售),Philips,全新上市的Philips产品，专为东南亚气候设计,/images/products/electronics/philips_14.jpg,https://example.com/product/PROD36309794,True,2025-08-01,2025-08-14
815,SHOPEE_33872,1,1,15,10,Batik Parang Winter Collection Dress,本土传统服饰 - Batik Parang Winter Collection Dress,Batik Parang,Batik Parang品牌畅销产品，符合当地标准,/images/products/traditional_clothing/batik_parang_15.jpg,https://shopee.co.id/product/PROD29026206,True,2025-04-27,2025-06-26
816,PLAT14_69920,14,6,59,6,Nivea Sunscreen & Skincare Deluxe Edition,Nivea Sunscreen & Skincare Deluxe Edition 菲式版,Nivea,限时优惠的Nivea产品，本地化适配,/images/products/sunscreen_&_skincare/nivea_8.jpg,https://example.com/product/PROD94661576,True,2025-12-16,2026-01-16
817,SHOPEE_57152,1,9,37,11,Faber-Castell Books & Stationery Deluxe Edition,Faber-Castell Books & Stationery Deluxe Edition (缅甸销售),Faber-Castell,限时优惠的Faber-Castell产品，本地化适配,/images/products/books_&_stationery/faber-castell_4.jpg,https://shopee.co.id/product/PROD22234892,False,2025-01-28,2025-03-10
818,PLAT14_85631,14,6,2,8,Pepsi Food & Beverages Premium Edition,菲律宾Pepsi Food & Beverages Premium Edition,Pepsi,在Philippines广受欢迎的Pepsi产品，官方授权,/images/products/food_&_beverages/pepsi_11.jpg,https://example.com/product/PROD42045933,False,2025-12-26,2026-01-04
819,SH_MY_39818,11,4,53,1,Sharp Model 62 4GB RAM 128GB,Sharp Model 62 4GB RAM 128GB (大马销售),Sharp,节日特供的Sharp产品，本地化适配,/images/products/electronics/sharp_9.jpg,https://shopee.com.my/product/PROD81644389,True,2025-03-30,2025-04-19
820,PLAT10_46971,10,3,14,7,Fenty Beauty Makeup Basic Edition,Fenty Beauty Makeup Basic Edition 越南版,Fenty Beauty,限时优惠的Fenty Beauty产品，专为东南亚气候设计,/images/products/makeup/fenty_beauty_8.jpg,https://example.com/product/PROD79444689,False,2025-12-16,2025-12-31
821,LZD_48369,2,10,97,15,Royal Canin Pet Supplies Deluxe Edition,Royal Canin Pet Supplies Deluxe Edition (文莱销售),Royal Canin,Royal Canin品牌畅销产品，适合本地使用,/images/products/pet_supplies/royal_canin_13.jpg,https://lazada.co.id/product/PROD68631267,True,2025-01-05,2025-01-09
822,PLAT18_67794,18,4,44,8,Lays Food & Beverages Deluxe Edition,传统Lays Food & Beverages Deluxe Edition,Lays,节日特供的Lays产品，专为东南亚气候设计,/images/products/food_&_beverages/lays_4.jpg,https://example.com/product/PROD15514289,True,2025-07-25,2025-07-28
823,LZD_57874,2,8,25,4,Maybelline Essential Foundation,Maybelline Essential Foundation 寮国版,Maybelline,在Laos广受欢迎的Maybelline产品，正品保障,/images/products/beauty_&_cosmetics/maybelline_3.jpg,https://lazada.co.id/product/PROD35014236,True,2025-12-09,2025-12-26
824,AMZ_80088,20,5,27,14,Michelin Automotive Standard Edition,Michelin Automotive Standard Edition (新加坡销售),Michelin,Michelin品牌优质产品，适合本地使用,/images/products/automotive/michelin_3.jpg,https://amazon.sg/product/PROD77760747,True,2025-10-20,2025-10-29
825,LZD_41869,2,1,64,2,Levis Autumn Collection Dress,Levis Autumn Collection Dress (本土销售),Levis,全新上市的Levis产品，适合热带地区使用,/images/products/fashion/levis_10.jpg,https://lazada.co.id/product/PROD53628841,False,2025-06-17,2025-06-23
826,SHOPEE_17633,1,8,13,6,Mistine Sunscreen & Skincare Basic Edition,Mistine Sunscreen & Skincare Basic Edition 寮国版,Mistine,全新上市的Mistine产品，本地化适配,/images/products/sunscreen_&_skincare/mistine_19.jpg,https://shopee.co.id/product/PROD92249163,False,2025-10-11,2025-11-25
827,PLAT30_17600,30,4,74,5,Tupperware Home & Living Standard Edition,Tupperware Home & Living Standard Edition (传统销售),Tupperware,全新上市的Tupperware产品，本地化适配,/images/products/home_&_living/tupperware_4.jpg,https://example.com/product/PROD74296120,True,2025-09-17,2025-11-12
828,PLAT14_99680,14,6,45,15,Pedigree Pet Supplies Premium Edition,Pedigree Pet Supplies Premium Edition (菲律宾销售),Pedigree,Pedigree品牌畅销产品，适合本地使用,/images/products/pet_supplies/pedigree_7.jpg,https://example.com/product/PROD93168391,True,2025-10-27,2025-12-02
829,AMZ_42648,20,5,34,2,Levis Formal Pants,Levis Formal Pants (狮城销售),Levis,在Singapore备受好评的Levis产品，官方授权,/images/products/fashion/levis_9.jpg,https://amazon.sg/product/PROD60451544,True,2025-07-26,2025-08-20
830,PLAT10_34814,10,3,5,11,Penguin Books & Stationery Basic Edition,Penguin Books & Stationery Basic Edition (越南销售),Penguin,Penguin品牌经典产品，符合当地标准,/images/products/books_&_stationery/penguin_10.jpg,https://example.com/product/PROD83267410,False,2025-07-01,2025-07-22
831,SHOPEE_80653,1,8,72,15,Pedigree Pet Supplies Deluxe Edition,Pedigree Pet Supplies Deluxe Edition (寮国销售),Pedigree,Pedigree品牌优质产品，符合当地标准,/images/products/pet_supplies/pedigree_3.jpg,https://shopee.co.id/product/PROD16760592,False,2025-10-09,2025-11-28
832,SH_PH_83106,13,6,84,3,Samsung Mobile Phones Deluxe Edition,Samsung Mobile Phones Deluxe Edition (菲式销售),Samsung,Samsung品牌经典产品，东南亚市场专供,/images/products/mobile_phones/samsung_6.jpg,https://shopee.ph/product/PROD20251585,True,2025-08-31,2025-10-23
833,PLAT29_94430,29,5,8,15,Purina Pet Supplies Basic Edition,Purina Pet Supplies Basic Edition (新加坡销售),Purina,Purina品牌优质产品，符合当地标准,/images/products/pet_supplies/purina_9.jpg,https://example.com/product/PROD82485162,False,2025-07-15,2025-09-10
834,SHOPEE_80370,1,10,92,14,Michelin Automotive Deluxe Edition,Michelin Automotive Deluxe Edition (文莱销售),Michelin,节日特供的Michelin产品，适合热带地区使用,/images/products/automotive/michelin_13.jpg,https://shopee.co.id/product/PROD74277515,False,2025-04-10,2025-05-12
835,PLAT25_20174,25,3,96,9,Decathlon Sports & Outdoors Premium Edition,Decathlon Sports & Outdoors Premium Edition (传统销售),Decathlon,节日特供的Decathlon产品，本地化适配,/images/products/sports_&_outdoors/decathlon_15.jpg,https://example.com/product/PROD63573271,True,2025-10-28,2025-11-07
836,SHOPEE_19568,1,9,43,1,Sony Smart Refrigerator,Sony Smart Refrigerator (缅甸销售),Sony,在Myanmar广受欢迎的Sony产品，正品保障,/images/products/electronics/sony_19.jpg,https://shopee.co.id/product/PROD62378129,True,2025-05-07,2025-07-04
837,SH_PH_86205,13,6,50,11,Faber-Castell Books & Stationery Deluxe Edition,Faber-Castell Books & Stationery Deluxe Edition (菲式销售),Faber-Castell,限时优惠的Faber-Castell产品，适合热带地区使用,/images/products/books_&_stationery/faber-castell_15.jpg,https://shopee.ph/product/PROD82229412,True,2025-10-09,2025-10-31
838,SHOPEE_52565,1,7,65,13,Blackmores Health & Wellness Standard Edition,Blackmores Health & Wellness Standard Edition (传统销售),Blackmores,Blackmores品牌热门产品，符合当地标准,/images/products/health_&_wellness/blackmores_2.jpg,https://shopee.co.id/product/PROD64276189,False,2025-07-30,2025-09-27
839,LZD_94025,2,9,83,2,Nike Casual Jacket,Nike Casual Jacket (缅甸销售),Nike,在Myanmar销量领先的Nike产品，正品保障,/images/products/fashion/nike_20.jpg,https://lazada.co.id/product/PROD21798632,True,2025-07-01,2025-07-17
840,BUKA_66156,8,1,92,10,Sarong Casual T-Shirt,印尼传统服饰 - Sarong Casual T-Shirt,Sarong,全新上市的Sarong产品，本地化适配,/images/products/traditional_clothing/sarong_6.jpg,https://bukalapak.com/product/PROD41920633,True,2025-12-25,2025-12-26
841,PLAT25_83936,25,3,1,5,Lock&Lock Home & Living Standard Edition,Lock&Lock Home & Living Standard Edition (越南销售),Lock&Lock,在Vietnam销量领先的Lock&Lock产品，质量保证,/images/products/home_&_living/lock&lock_14.jpg,https://example.com/product/PROD13493352,False,2025-01-24,2025-01-30
842,Q10_65130,17,5,42,7,Huda Beauty Makeup Premium Edition,Huda Beauty Makeup Premium Edition 狮城版,Huda Beauty,限时优惠的Huda Beauty产品，本地化适配,/images/products/makeup/huda_beauty_16.jpg,https://qoo10.sg/product/PROD83571356,False,2025-05-16,2025-06-11
843,LZD_35901,2,10,57,9,Puma Sports & Outdoors Basic Edition,Puma Sports & Outdoors Basic Edition (传统销售),Puma,限时优惠的Puma产品，专为东南亚气候设计,/images/products/sports_&_outdoors/puma_16.jpg,https://lazada.co.id/product/PROD34533195,False,2025-09-27,2025-11-10
844,LZD_VN_79737,5,3,82,14,Mobil Automotive Premium Edition,Mobil Automotive Premium Edition (本地销售),Mobil,在Vietnam备受好评的Mobil产品，官方授权,/images/products/automotive/mobil_9.jpg,https://lazada.vn/product/PROD26736631,False,2025-07-17,2025-09-15
845,SHOPEE_49866,1,1,85,9,Decathlon Sports & Outdoors Premium Edition,Decathlon Sports & Outdoors Premium Edition (传统销售),Decathlon,在Indonesia广受欢迎的Decathlon产品，正品保障,/images/products/sports_&_outdoors/decathlon_5.jpg,https://shopee.co.id/product/PROD27785909,False,2025-12-05,2026-02-03
846,Q10_81225,17,5,75,10,Sarong Modern Jacket,狮城传统服饰 - Sarong Modern Jacket,Sarong,在Singapore备受好评的Sarong产品，官方授权,/images/products/traditional_clothing/sarong_20.jpg,https://qoo10.sg/product/PROD82308354,False,2025-05-13,2025-05-22
847,PLAT23_16011,23,4,62,3,Realme Mobile Phones Deluxe Edition,Realme Mobile Phones Deluxe Edition (传统销售),Realme,在Malaysia备受好评的Realme产品，质量保证,/images/products/mobile_phones/realme_5.jpg,https://example.com/product/PROD19842839,False,2025-12-31,2026-03-01
848,PLAT23_73179,23,4,31,2,Nike Classic Shoes,Nike Classic Shoes (大马销售),Nike,Nike品牌经典产品，适合本地使用,/images/products/fashion/nike_5.jpg,https://example.com/product/PROD81510434,False,2025-02-14,2025-03-13
849,PLAT16_49840,16,5,24,6,Mistine Sunscreen & Skincare Deluxe Edition,Mistine Sunscreen & Skincare Deluxe Edition 新加坡版,Mistine,Mistine品牌优质产品，东南亚市场专供,/images/products/sunscreen_&_skincare/mistine_7.jpg,https://example.com/product/PROD34674387,True,2025-03-19,2025-04-23
850,SHOPEE_65775,1,10,65,4,Loreal Mascara SPF 50+,Loreal Mascara SPF 50+ 传统版,Loreal,在Brunei广受欢迎的Loreal产品，官方授权,/images/products/beauty_&_cosmetics/loreal_14.jpg,https://shopee.co.id/product/PROD42307943,True,2025-07-07,2025-07-25
851,Q10_80508,17,5,60,13,Watson Health & Wellness Standard Edition,Watson Health & Wellness Standard Edition (优质销售),Watson,限时优惠的Watson产品，适合热带地区使用,/images/products/health_&_wellness/watson_15.jpg,https://qoo10.sg/product/PROD74943592,True,2025-05-06,2025-06-26
852,PLAT14_95536,14,6,79,2,Cotton Shoes by Nike,Cotton Shoes by Nike (菲式销售),Nike,在Philippines销量领先的Nike产品，官方授权,/images/products/fashion/nike_19.jpg,https://example.com/product/PROD81085396,False,2025-02-13,2025-02-18
853,SHOPEE_71099,1,8,30,10,Batik Keris Modern T-Shirt,寮国传统服饰 - Batik Keris Modern T-Shirt,Batik Keris,在Laos广受欢迎的Batik Keris产品，正品保障,/images/products/traditional_clothing/batik_keris_11.jpg,https://shopee.co.id/product/PROD82030526,True,2025-11-17,2026-01-14
854,BUKA_75050,8,1,51,10,Sarong Winter Collection Jacket,本土传统服饰 - Sarong Winter Collection Jacket,Sarong,在Indonesia广受欢迎的Sarong产品，正品保障,/images/products/traditional_clothing/sarong_10.jpg,https://bukalapak.com/product/PROD68481675,True,2025-11-10,2025-12-30
855,SH_PH_68508,13,6,56,1,Samsung Model 96 8GB RAM 256GB,Samsung Model 96 8GB RAM 256GB (菲式销售),Samsung,全新上市的Samsung产品，本地化适配,/images/products/electronics/samsung_15.jpg,https://shopee.ph/product/PROD23382488,False,2025-09-24,2025-10-30
856,PLAT25_38507,25,3,76,12,Mattel Toys & Games Premium Edition,Mattel Toys & Games Premium Edition (传统销售),Mattel,Mattel品牌优质产品，适合本地使用,/images/products/toys_&_games/mattel_14.jpg,https://example.com/product/PROD18280618,False,2025-06-10,2025-07-18
857,SHOPEE_80098,1,10,91,11,Oxford Books & Stationery Premium Edition,Oxford Books & Stationery Premium Edition (文莱销售),Oxford,Oxford品牌优质产品，东南亚市场专供,/images/products/books_&_stationery/oxford_8.jpg,https://shopee.co.id/product/PROD54031896,True,2025-10-22,2025-12-03
858,SH_PH_93403,13,6,55,1,Sony Washing Machine with Energy Saving,Sony Washing Machine with Energy Saving (传统销售),Sony,节日特供的Sony产品，专为东南亚气候设计,/images/products/electronics/sony_13.jpg,https://shopee.ph/product/PROD18582807,True,2025-08-24,2025-10-19
859,SHOPEE_61488,1,8,90,5,Lock&Lock Home & Living Premium Edition,Lock&Lock Home & Living Premium Edition (传统销售),Lock&Lock,Lock&Lock品牌畅销产品，适合本地使用,/images/products/home_&_living/lock&lock_16.jpg,https://shopee.co.id/product/PROD34640231,False,2025-11-11,2026-01-08
860,SH_PH_88512,13,6,60,15,Purina Pet Supplies Basic Edition,Purina Pet Supplies Basic Edition (菲律宾销售),Purina,在Philippines备受好评的Purina产品，正品保障,/images/products/pet_supplies/purina_13.jpg,https://shopee.ph/product/PROD26859886,False,2025-03-16,2025-04-13
861,LZD_87129,2,9,44,7,Charlotte Tilbury Makeup Premium Edition,Charlotte Tilbury Makeup Premium Edition 缅甸版,Charlotte Tilbury,在Myanmar广受欢迎的Charlotte Tilbury产品，正品保障,/images/products/makeup/charlotte_tilbury_8.jpg,https://lazada.co.id/product/PROD37798678,False,2025-03-17,2025-04-04
862,SH_PH_13374,13,6,23,9,Puma Sports & Outdoors Basic Edition,Puma Sports & Outdoors Basic Edition (菲律宾销售),Puma,在Philippines备受好评的Puma产品，官方授权,/images/products/sports_&_outdoors/puma_3.jpg,https://shopee.ph/product/PROD82555832,True,2025-02-10,2025-03-10
863,SHOPEE_15841,1,9,23,8,Nescafe Food & Beverages Standard Edition,传统Nescafe Food & Beverages Standard Edition,Nescafe,Nescafe品牌热门产品，东南亚市场专供,/images/products/food_&_beverages/nescafe_4.jpg,https://shopee.co.id/product/PROD11957234,False,2025-12-13,2025-12-21
864,SHOPEE_54487,1,9,25,3,Apple Mobile Phones Premium Edition,Apple Mobile Phones Premium Edition (缅甸销售),Apple,Apple品牌优质产品，东南亚市场专供,/images/products/mobile_phones/apple_11.jpg,https://shopee.co.id/product/PROD24320893,False,2025-04-20,2025-05-21
865,SH_TH_31079,6,2,46,7,Charlotte Tilbury Makeup Premium Edition,Charlotte Tilbury Makeup Premium Edition 传统版,Charlotte Tilbury,限时优惠的Charlotte Tilbury产品，本地化适配,/images/products/makeup/charlotte_tilbury_13.jpg,https://shopee.co.th/product/PROD72954545,True,2025-03-03,2025-04-23
866,PLAT9_94472,9,3,88,4,Estee Lauder Ultra Serum,Estee Lauder Ultra Serum 本地版,Estee Lauder,Estee Lauder品牌优质产品，东南亚市场专供,/images/products/beauty_&_cosmetics/estee_lauder_4.jpg,https://example.com/product/PROD91436584,False,2025-07-27,2025-07-30
867,PLAT9_57950,9,3,88,11,Faber-Castell Books & Stationery Standard Edition,Faber-Castell Books & Stationery Standard Edition (越南销售),Faber-Castell,Faber-Castell品牌热门产品，东南亚市场专供,/images/products/books_&_stationery/faber-castell_8.jpg,https://example.com/product/PROD45937630,True,2025-04-15,2025-04-28
868,LZD_81117,2,10,63,1,Sharp Smart TV,Sharp Smart TV (文莱销售),Sharp,全新上市的Sharp产品，专为东南亚气候设计,/images/products/electronics/sharp_13.jpg,https://lazada.co.id/product/PROD56221757,False,2025-02-22,2025-04-15
869,PLAT22_91742,22,2,35,11,Staedtler Books & Stationery Premium Edition,Staedtler Books & Stationery Premium Edition (泰国销售),Staedtler,全新上市的Staedtler产品，本地化适配,/images/products/books_&_stationery/staedtler_4.jpg,https://example.com/product/PROD94079894,True,2025-05-11,2025-06-30
870,TPD_15103,3,1,42,12,Nintendo Toys & Games Basic Edition,Nintendo Toys & Games Basic Edition (本土销售),Nintendo,限时优惠的Nintendo产品，专为东南亚气候设计,/images/products/toys_&_games/nintendo_7.jpg,https://tokopedia.com/product/PROD43261133,False,2025-04-09,2025-06-05
871,LZD_26262,2,10,31,13,Blackmores Health & Wellness Standard Edition,Blackmores Health & Wellness Standard Edition (传统销售),Blackmores,在Brunei广受欢迎的Blackmores产品，正品保障,/images/products/health_&_wellness/blackmores_20.jpg,https://lazada.co.id/product/PROD46782223,False,2025-04-14,2025-04-25
872,SHOPEE_35878,1,10,82,15,Purina Pet Supplies Premium Edition,Purina Pet Supplies Premium Edition (传统销售),Purina,节日特供的Purina产品，专为东南亚气候设计,/images/products/pet_supplies/purina_6.jpg,https://shopee.co.id/product/PROD68429919,False,2025-12-27,2026-02-24
873,PLAT21_20414,21,2,44,1,Sharp Smart Refrigerator,Sharp Smart Refrigerator (传统销售),Sharp,限时优惠的Sharp产品，专为东南亚气候设计,/images/products/electronics/sharp_3.jpg,https://example.com/product/PROD96483830,True,2025-12-02,2025-12-11
874,LZD_95321,2,10,44,2,Uniqlo Formal Pants,Uniqlo Formal Pants (文莱销售),Uniqlo,在Brunei广受欢迎的Uniqlo产品，官方授权,/images/products/fashion/uniqlo_7.jpg,https://lazada.co.id/product/PROD81623686,True,2025-02-28,2025-04-13
